id,date,score_home,score_away,home_formation,away_formation
22355,2010-12-18 00:00:00,1,1,5-4-1,4-2-3-1
22356,2010-12-19 00:00:00,0,3,4-4-2,4-4-1-1
22357,2010-12-20 00:00:00,0,0,4-2-3-1,4-2-3-1
22358,2011-01-03 00:00:00,2,0,4-4-2,4-5-1
22359,2011-01-03 00:00:00,2,3,4-2-3-1,4-2-3-1
22360,2011-01-02 00:00:00,1,0,4-4-1-1,4-2-3-1
22361,2011-01-03 00:00:00,2,1,4-2-3-1,4-2-3-1
22362,2011-01-02 00:00:00,2,1,4-2-3-1,4-2-3-1
22363,2011-01-02 00:00:00,2,1,4-3-3,4-1-4-1
22364,2011-01-02 00:00:00,1,2,4-4-2,5-4-1
22365,2011-01-02 00:00:00,1,2,4-2-3-1,4-2-3-1
22366,2011-01-03 00:00:00,0,0,4-4-2,4-4-2
22367,2011-01-03 00:00:00,3,0,4-1-2-1-2,5-4-1
22368,2011-01-09 00:00:00,4,1,4-4-2,4-2-3-1
22369,2011-01-09 00:00:00,4,2,4-2-3-1,4-4-2
22370,2011-01-09 00:00:00,0,0,4-2-3-1,4-2-3-1
22371,2011-01-08 00:00:00,2,3,4-2-3-1,4-4-2
22372,2011-01-09 00:00:00,4,0,4-2-3-1,4-2-3-1
22373,2011-01-09 00:00:00,0,1,4-2-3-1,4-1-2-1-2
22374,2011-01-08 00:00:00,0,4,4-2-3-1,4-3-3
22375,2011-01-08 00:00:00,1,1,4-2-3-1,4-2-3-1
22376,2011-01-09 00:00:00,1,1,4-2-3-1,4-2-3-1
22377,2011-01-10 00:00:00,4,1,4-2-3-1,4-4-2
22378,2011-01-16 00:00:00,1,1,4-2-3-1,4-2-3-1
22379,2011-01-15 00:00:00,4,2,4-4-2,4-2-3-1
22380,2011-01-15 00:00:00,0,4,4-2-3-1,4-2-3-1
22381,2011-01-15 00:00:00,1,2,4-4-2,4-2-3-1
22382,2011-01-15 00:00:00,1,0,4-2-3-1,4-2-3-1
22383,2011-01-16 00:00:00,2,0,4-2-3-1,5-4-1
22384,2011-01-16 00:00:00,4,1,4-3-3,4-2-3-1
22385,2011-01-15 00:00:00,2,1,4-3-3,4-3-3
22386,2011-01-15 00:00:00,2,0,4-2-3-1,4-2-3-1
22387,2011-01-17 00:00:00,3,0,4-3-3,4-1-2-1-2
22388,2010-09-12 00:00:00,2,0,4-2-3-1,4-1-4-1
22389,2010-09-11 00:00:00,1,2,4-4-2,4-4-2
22390,2010-09-11 00:00:00,0,2,4-3-3,4-2-3-1
22391,2010-09-11 00:00:00,1,0,4-2-3-1,4-2-2-2
22392,2010-09-12 00:00:00,3,5,4-2-3-1,4-1-2-1-2
22393,2010-09-12 00:00:00,0,0,4-4-2,4-2-3-1
22394,2010-09-12 00:00:00,4,1,4-2-3-1,4-1-2-1-2
22395,2010-09-12 00:00:00,4,0,4-4-2,4-2-3-1
22396,2010-09-13 00:00:00,2,2,4-2-3-1,4-2-3-1
22397,2010-09-11 00:00:00,1,0,4-2-3-1,4-2-3-1
22398,2011-01-23 00:00:00,1,0,4-1-4-1,4-4-2
22399,2011-01-24 00:00:00,3,0,4-4-2,4-4-2
22400,2011-01-22 00:00:00,3,0,4-3-3,4-2-3-1
22401,2011-01-22 00:00:00,4,3,4-2-3-1,4-3-3
22402,2011-01-23 00:00:00,1,0,4-2-3-1,5-3-2
22403,2011-01-22 00:00:00,4,1,4-4-2,4-2-3-1
22404,2011-01-23 00:00:00,1,3,4-2-3-1,4-2-3-1
22405,2011-01-23 00:00:00,2,1,4-4-2,4-2-3-1
22406,2011-01-23 00:00:00,3,2,4-2-3-1,4-2-3-1
22407,2011-01-23 00:00:00,1,0,4-2-3-1,4-2-3-1
22408,2011-01-29 00:00:00,0,4,4-2-3-1,4-2-3-1
22409,2011-01-30 00:00:00,0,2,4-4-2,4-2-3-1
22410,2011-01-29 00:00:00,0,3,4-2-3-1,4-3-3
22411,2011-01-31 00:00:00,1,1,4-4-2,4-2-3-1
22412,2011-01-29 00:00:00,1,2,4-2-3-1,4-2-3-1
22413,2011-01-29 00:00:00,3,3,5-4-1,4-4-2
22414,2011-01-29 00:00:00,2,0,4-2-3-1,4-2-3-1
22415,2011-01-30 00:00:00,0,1,4-5-1,4-3-3
22416,2011-01-29 00:00:00,2,0,4-2-3-1,4-2-3-1
22417,2011-01-30 00:00:00,1,0,4-2-3-1,4-2-3-1
22418,2011-02-05 00:00:00,3,0,4-1-2-1-2,4-1-4-1
22419,2011-02-05 00:00:00,3,0,4-3-3,4-4-2
22420,2011-02-06 00:00:00,2,0,4-3-1-2,4-2-3-1
22421,2011-02-05 00:00:00,1,1,4-1-4-1,4-2-3-1
22422,2011-02-06 00:00:00,0,0,4-2-3-1,4-2-3-1
22423,2011-02-05 00:00:00,4,1,4-1-2-1-2,5-4-1
22424,2011-02-05 00:00:00,0,1,4-4-2,5-4-1
22425,2011-02-05 00:00:00,3,2,4-2-3-1,4-2-3-1
22426,2011-02-06 00:00:00,4,1,4-2-3-1,4-2-3-1
22427,2011-02-05 00:00:00,1,1,4-4-2,4-2-3-1
22428,2011-02-14 00:00:00,1,0,4-2-3-1,4-3-1-2
22429,2011-02-12 00:00:00,1,1,4-2-3-1,4-3-3
22430,2011-02-12 00:00:00,1,2,4-4-2,5-4-1
22431,2011-02-13 00:00:00,2,1,4-2-3-1,4-2-3-1
22432,2011-02-12 00:00:00,3,2,4-2-3-1,4-2-3-1
22433,2011-02-13 00:00:00,2,2,4-2-3-1,4-4-2
22434,2011-02-13 00:00:00,1,0,4-3-3,4-2-3-1
22435,2011-02-13 00:00:00,1,0,4-2-3-1,4-2-3-1
22436,2011-02-13 00:00:00,0,1,4-2-3-1,4-2-3-1
22437,2011-02-13 00:00:00,1,0,4-2-3-1,4-2-3-1
22438,2011-02-20 00:00:00,2,1,4-3-3,4-2-3-1
22439,2011-02-19 00:00:00,0,0,4-2-3-1,4-2-3-1
22440,2011-02-19 00:00:00,0,1,4-3-3,4-4-2
22441,2011-02-20 00:00:00,1,0,4-1-2-1-2,4-2-3-1
22442,2011-02-20 00:00:00,0,1,4-1-2-1-2,4-2-3-1
22443,2011-02-20 00:00:00,1,1,4-3-3,4-2-3-1
22444,2011-02-20 00:00:00,1,1,4-2-3-1,4-1-2-1-2
22445,2011-02-19 00:00:00,2,0,4-2-3-1,4-3-3
22446,2011-02-20 00:00:00,4,0,4-2-3-1,4-2-3-1
22447,2011-02-21 00:00:00,1,0,4-2-3-1,4-2-3-1
22448,2011-02-26 00:00:00,0,3,4-2-3-1,4-3-3
22449,2011-02-27 00:00:00,1,2,4-1-2-1-2,4-2-3-1
22450,2011-02-26 00:00:00,0,0,4-2-3-1,4-2-3-1
22451,2011-02-26 00:00:00,2,2,4-4-2,4-4-2
22452,2011-02-27 00:00:00,0,0,4-1-2-1-2,4-1-2-1-2
22453,2011-02-27 00:00:00,2,2,4-4-2,4-4-2
22454,2011-02-28 00:00:00,3,1,4-2-3-1,4-2-3-1
22455,2011-02-26 00:00:00,0,0,4-2-3-1,4-2-3-1
22456,2011-02-27 00:00:00,2,1,4-2-3-1,4-2-3-1
22457,2011-02-26 00:00:00,4,1,4-1-2-1-2,4-2-3-1
22458,2011-03-02 00:00:00,0,1,4-3-2-1,4-3-3
22459,2011-03-02 00:00:00,2,1,4-2-3-1,4-1-2-1-2
22460,2011-03-01 00:00:00,3,0,4-4-2,4-2-3-1
22461,2011-03-02 00:00:00,1,1,4-4-2,4-4-2
22462,2011-03-02 00:00:00,1,0,4-4-2,4-2-3-1
22463,2011-03-03 00:00:00,1,1,4-2-3-1,4-2-3-1
22464,2011-03-03 00:00:00,7,0,4-2-3-1,4-2-3-1
22465,2011-03-02 00:00:00,0,0,4-2-3-1,4-2-3-1
22466,2011-03-02 00:00:00,1,1,4-2-3-1,4-2-3-1
22467,2011-03-01 00:00:00,1,2,4-4-2,4-2-3-1
22468,2011-03-05 00:00:00,1,2,4-2-3-1,4-1-2-1-2
22469,2011-03-05 00:00:00,1,0,4-3-3,5-4-1
22470,2011-03-06 00:00:00,2,0,4-4-2,4-4-2
22471,2011-03-06 00:00:00,2,0,4-2-3-1,4-1-2-1-2
22472,2011-03-05 00:00:00,3,1,4-4-2,4-4-2
22473,2011-03-06 00:00:00,1,2,4-2-3-1,4-2-3-1
22474,2011-03-06 00:00:00,1,3,4-2-3-1,4-2-3-1
22475,2011-03-06 00:00:00,0,1,4-2-3-1,4-2-3-1
22476,2011-03-07 00:00:00,2,1,4-2-3-1,4-2-3-1
22477,2011-03-06 00:00:00,1,0,4-2-3-1,4-2-3-1
22478,2011-03-13 00:00:00,1,1,4-4-2,4-1-4-1
22479,2011-03-12 00:00:00,4,0,4-2-3-1,4-4-2
22480,2011-03-13 00:00:00,1,1,4-2-3-1,4-3-3
22481,2011-03-14 00:00:00,2,2,4-2-3-1,4-2-3-1
22482,2011-03-12 00:00:00,2,2,4-2-3-1,4-4-2
22483,2011-03-12 00:00:00,2,0,4-4-2,4-2-3-1
22484,2011-03-13 00:00:00,3,1,4-2-3-1,4-2-3-1
22485,2011-03-13 00:00:00,0,2,4-2-3-1,4-2-3-1
22486,2011-03-13 00:00:00,1,1,4-2-3-1,4-2-3-1
22487,2011-03-13 00:00:00,2,0,4-2-3-1,4-2-3-1
22488,2011-03-19 00:00:00,1,0,4-2-3-1,4-2-3-1
22489,2011-03-20 00:00:00,0,1,4-4-2,4-4-2
22490,2011-03-19 00:00:00,2,1,4-3-3,4-2-3-1
22491,2011-03-20 00:00:00,0,1,4-2-3-1,4-3-1-2
22492,2011-03-20 00:00:00,1,0,4-2-3-1,4-2-3-1
22493,2011-03-19 00:00:00,1,2,4-4-2,4-3-3
22494,2011-03-20 00:00:00,0,4,4-2-3-1,4-2-3-1
22495,2011-03-20 00:00:00,2,1,4-4-2,5-4-1
22496,2011-03-20 00:00:00,2,0,4-2-3-1,4-2-3-1
22497,2011-03-20 00:00:00,0,1,4-2-3-1,4-2-3-1
22498,2010-09-18 00:00:00,2,2,4-2-3-1,4-2-3-1
22499,2010-09-19 00:00:00,1,2,4-4-2,4-3-3
22500,2010-09-19 00:00:00,1,2,4-2-3-1,4-2-3-1
22501,2010-09-19 00:00:00,2,0,4-2-3-1,4-2-3-1
22502,2010-09-19 00:00:00,1,2,4-3-3,4-2-3-1
22503,2010-09-20 00:00:00,2,2,4-2-3-1,4-2-3-1
22504,2010-09-19 00:00:00,1,2,4-1-2-1-2,4-1-2-1-2
22505,2010-09-18 00:00:00,1,0,4-2-3-1,4-2-3-1
22506,2010-09-18 00:00:00,1,2,4-2-3-1,4-2-3-1
22507,2010-09-18 00:00:00,2,0,4-4-2,4-4-2
22508,2011-04-03 00:00:00,3,1,4-3-1-2,4-2-3-1
22509,2011-04-02 00:00:00,2,4,4-2-3-1,4-2-3-1
22510,2011-04-02 00:00:00,0,1,4-4-2,4-3-3
22511,2011-04-04 00:00:00,1,3,4-2-3-1,4-2-3-1
22512,2011-04-02 00:00:00,0,1,4-2-3-1,4-2-3-1
22513,2011-04-03 00:00:00,2,3,4-2-3-1,4-2-3-1
22514,2011-04-03 00:00:00,1,3,4-2-3-1,4-2-3-1
22515,2011-04-03 00:00:00,1,2,4-2-3-1,4-2-3-1
22516,2011-04-03 00:00:00,3,1,4-2-3-1,4-2-3-1
22517,2011-04-03 00:00:00,2,1,4-2-3-1,4-2-3-1
22518,2011-04-09 00:00:00,2,2,4-2-3-1,4-2-3-1
22519,2011-04-11 00:00:00,2,1,4-2-3-1,4-4-2
22520,2011-04-10 00:00:00,5,0,4-2-3-1,4-4-2
22521,2011-04-09 00:00:00,3,1,4-1-4-1,4-2-3-1
22522,2011-04-09 00:00:00,0,3,4-4-2,4-2-3-1
22523,2011-04-10 00:00:00,1,0,4-2-3-1,4-2-3-1
22524,2011-04-10 00:00:00,3,0,4-4-2,4-2-3-1
22525,2011-04-10 00:00:00,0,0,4-2-3-1,4-2-3-1
22526,2011-04-10 00:00:00,1,1,4-2-3-1,4-2-3-1
22527,2011-04-10 00:00:00,0,0,4-2-3-1,4-2-3-1
22528,2011-04-16 00:00:00,1,0,4-3-3,4-3-1-2
22529,2011-04-18 00:00:00,1,0,4-4-2,5-4-1
22530,2011-04-16 00:00:00,0,3,4-2-3-1,4-2-3-1
22531,2011-04-16 00:00:00,1,1,4-3-3,4-3-3
22532,2011-04-17 00:00:00,1,2,4-2-3-1,4-3-3
22533,2011-04-17 00:00:00,2,1,4-2-3-1,4-2-3-1
22534,2011-04-17 00:00:00,2,2,4-2-3-1,4-4-2
22535,2011-04-17 00:00:00,2,1,4-2-3-1,4-2-3-1
22536,2011-04-17 00:00:00,2,0,4-2-3-1,4-3-3
22538,2011-04-24 00:00:00,2,0,4-2-3-1,4-1-2-1-2
22539,2011-04-24 00:00:00,3,2,4-4-2,4-4-2
22540,2011-04-25 00:00:00,1,0,4-2-3-1,4-2-3-1
22541,2011-04-23 00:00:00,3,6,4-3-3,4-4-2
22542,2011-04-23 00:00:00,2,0,4-3-3,4-2-3-1
22543,2011-04-23 00:00:00,2,1,4-4-2,4-2-3-1
22544,2011-04-24 00:00:00,1,0,4-2-3-1,4-2-3-1
22545,2011-04-24 00:00:00,4,1,4-1-2-1-2,4-2-3-1
22546,2011-04-24 00:00:00,1,0,4-2-3-1,4-2-3-1
22547,2011-04-24 00:00:00,1,2,4-2-3-1,4-1-2-1-2
22548,2011-05-01 00:00:00,2,1,4-3-1-2,4-2-3-1
22549,2011-05-01 00:00:00,0,1,4-2-3-1,4-2-3-1
22550,2011-04-30 00:00:00,2,3,4-2-3-1,5-4-1
22551,2011-05-01 00:00:00,1,0,4-2-3-1,4-2-3-1
22552,2011-04-30 00:00:00,2,1,4-2-3-1,4-3-3
22553,2011-05-02 00:00:00,2,1,4-2-3-1,4-4-1-1
22554,2011-05-01 00:00:00,0,0,4-2-3-1,4-2-3-1
22555,2011-04-30 00:00:00,0,1,4-2-3-1,4-4-2
22556,2011-05-01 00:00:00,3,1,4-1-2-1-2,4-2-3-1
22557,2011-05-01 00:00:00,2,0,4-2-3-1,4-2-3-1
22558,2011-05-08 00:00:00,0,0,4-2-3-1,4-4-2
22559,2011-05-07 00:00:00,2,0,4-1-2-1-2,4-2-3-1
22560,2011-05-07 00:00:00,2,6,4-4-2,4-2-3-1
22561,2011-05-08 00:00:00,1,3,4-2-3-1,4-2-3-1
22562,2011-05-07 00:00:00,3,0,4-1-2-1-2,4-2-3-1
22563,2011-05-08 00:00:00,2,0,4-3-3,4-2-3-1
22564,2011-05-07 00:00:00,3,2,4-1-2-1-2,4-2-3-1
22565,2011-05-07 00:00:00,2,2,4-2-3-1,4-2-3-1
22566,2011-05-07 00:00:00,0,3,4-4-2,4-2-3-1
22567,2011-05-07 00:00:00,2,3,4-2-3-1,5-3-2
22568,2011-05-11 00:00:00,0,0,5-4-1,4-1-2-1-2
22569,2011-05-10 00:00:00,4,0,4-2-3-1,4-2-3-1
22570,2011-05-11 00:00:00,3,2,4-2-3-1,4-4-2
22571,2011-05-11 00:00:00,2,1,4-2-3-1,4-2-3-1
22572,2011-05-11 00:00:00,2,2,4-2-3-1,4-3-3
22573,2011-05-11 00:00:00,1,1,4-3-2-1,4-3-2-1
22574,2011-05-10 00:00:00,2,1,4-2-3-1,4-4-2
22575,2011-05-10 00:00:00,2,0,4-1-2-1-2,4-2-3-1
22576,2011-05-10 00:00:00,2,1,4-3-1-2,4-4-2
22577,2011-05-11 00:00:00,2,2,4-2-3-1,4-2-3-1
22578,2011-05-15 00:00:00,3,1,5-4-1,4-2-3-1
22579,2011-05-15 00:00:00,1,3,4-4-2,4-2-3-1
22580,2011-05-15 00:00:00,2,0,4-3-1-2,4-3-3
22581,2011-05-15 00:00:00,3,1,4-1-2-1-2,5-3-2
22582,2011-05-15 00:00:00,1,0,4-2-3-1,4-2-3-1
22583,2011-05-15 00:00:00,0,0,4-1-2-1-2,4-3-3
22584,2011-05-15 00:00:00,0,0,4-3-3,5-4-1
22585,2011-05-15 00:00:00,1,1,4-4-2,4-2-3-1
22586,2011-05-15 00:00:00,2,1,4-2-3-1,4-2-3-1
22587,2011-05-15 00:00:00,2,1,4-2-3-1,5-3-2
22588,2011-05-21 00:00:00,8,1,4-4-2,4-2-3-1
22589,2011-05-21 00:00:00,1,0,4-2-3-1,4-4-2
22590,2011-05-21 00:00:00,1,1,4-2-3-1,4-2-3-1
22591,2011-05-21 00:00:00,2,3,4-2-3-1,4-1-2-1-2
22592,2011-05-21 00:00:00,1,2,4-2-3-1,4-2-3-1
22593,2011-05-21 00:00:00,0,2,4-2-3-1,4-2-3-1
22594,2011-05-21 00:00:00,1,3,4-2-2-2,4-3-3
22595,2011-05-21 00:00:00,1,2,4-1-2-1-2,4-1-2-1-2
22596,2011-05-21 00:00:00,0,0,4-3-3,4-2-3-1
22597,2011-05-21 00:00:00,3,4,4-2-3-1,4-2-3-1
22598,2010-09-21 00:00:00,3,0,4-2-3-1,4-2-3-1
22599,2010-09-22 00:00:00,1,0,4-3-3,4-4-2
22600,2010-09-22 00:00:00,1,1,4-2-3-1,4-4-2
22601,2010-09-22 00:00:00,0,0,4-2-3-1,4-2-3-1
22602,2010-09-23 00:00:00,1,1,4-1-4-1,4-4-2
22603,2010-09-23 00:00:00,0,2,4-2-3-1,4-3-3
22604,2010-09-23 00:00:00,1,0,4-4-2,4-2-3-1
22605,2010-09-22 00:00:00,0,1,4-2-3-1,4-2-3-1
22606,2010-09-21 00:00:00,3,0,4-2-3-1,4-2-3-1
22607,2010-09-21 00:00:00,3,1,4-4-2,4-2-3-1
22608,2010-09-25 00:00:00,1,3,4-3-3,4-3-3
22609,2010-09-25 00:00:00,0,2,4-4-2,4-3-1-2
22610,2010-09-26 00:00:00,1,0,4-4-2,4-2-3-1
22611,2010-09-26 00:00:00,2,0,4-2-3-1,4-2-3-1
22612,2010-09-26 00:00:00,0,1,4-1-2-1-2,4-2-3-1
22613,2010-09-27 00:00:00,2,3,4-3-3,4-4-2
22614,2010-09-26 00:00:00,0,2,4-2-3-1,4-3-3
22615,2010-09-25 00:00:00,0,0,4-2-3-1,4-2-3-1
22616,2010-09-26 00:00:00,1,0,4-2-3-1,4-1-2-1-2
22617,2010-09-26 00:00:00,2,0,4-1-2-1-2,4-4-1-1
22618,2010-10-03 00:00:00,1,1,4-3-3,4-2-3-1
22619,2010-10-02 00:00:00,2,1,4-4-2,4-4-1-1
22620,2010-10-02 00:00:00,2,2,4-2-3-1,4-2-3-1
22621,2010-10-03 00:00:00,3,1,4-4-2,4-3-3
22622,2010-10-03 00:00:00,3,0,4-2-3-1,4-2-3-1
22623,2010-10-03 00:00:00,2,0,4-1-2-1-2,4-3-3
22624,2010-10-03 00:00:00,1,1,4-3-3,4-3-3
22625,2010-10-03 00:00:00,6,1,4-2-3-1,4-2-3-1
22626,2010-10-03 00:00:00,1,1,4-1-2-1-2,4-2-3-1
22627,2010-10-02 00:00:00,1,0,4-2-3-1,4-2-3-1
22628,2010-10-16 00:00:00,2,1,4-3-3,4-2-3-1
22629,2010-10-17 00:00:00,2,1,4-4-2,4-2-3-1
22630,2010-10-17 00:00:00,2,0,4-2-3-1,4-4-2
22631,2010-10-16 00:00:00,2,0,4-2-3-1,4-2-3-1
22632,2010-10-18 00:00:00,2,2,4-2-3-1,4-2-3-1
22633,2010-10-17 00:00:00,1,0,4-4-1-1,4-2-3-1
22634,2010-10-16 00:00:00,1,4,4-3-3,4-2-3-1
22635,2010-10-17 00:00:00,0,0,4-2-3-1,4-1-4-1
22636,2010-10-17 00:00:00,2,1,4-2-3-1,4-1-2-1-2
22637,2010-10-17 00:00:00,0,1,4-4-2,4-2-3-1
22638,2010-10-23 00:00:00,1,2,4-2-3-1,4-2-3-1
22639,2010-10-23 00:00:00,0,2,5-4-1,4-3-3
22640,2010-10-24 00:00:00,4,3,4-4-2,4-4-2
22641,2010-10-24 00:00:00,3,0,4-2-3-1,4-2-3-1
22642,2010-10-24 00:00:00,2,0,4-4-2,4-4-2
22643,2010-10-24 00:00:00,1,1,4-3-3,5-4-1
22644,2010-10-23 00:00:00,6,1,4-2-3-1,5-4-1
22645,2010-10-24 00:00:00,3,0,4-2-3-1,4-2-3-1
22646,2010-10-25 00:00:00,3,0,4-2-3-1,4-2-3-1
22647,2010-10-24 00:00:00,2,1,4-2-3-1,4-2-3-1
22648,2010-10-30 00:00:00,1,1,4-2-3-1,5-4-1
22649,2010-10-30 00:00:00,5,0,4-3-3,4-4-2
22650,2010-10-31 00:00:00,3,0,4-2-3-1,4-2-3-1
22651,2010-10-31 00:00:00,1,1,4-2-3-1,4-1-2-1-2
22652,2010-10-31 00:00:00,1,1,4-4-2,4-3-3
22653,2010-10-30 00:00:00,1,3,4-2-3-1,4-2-3-1
22654,2010-10-31 00:00:00,4,1,4-2-3-1,4-2-3-1
22655,2010-10-31 00:00:00,1,2,4-3-3,4-2-3-1
22656,2010-10-31 00:00:00,3,0,5-3-2,4-2-3-1
22657,2010-11-01 00:00:00,2,1,4-4-2,4-2-3-1
22658,2012-01-21 00:00:00,0,4,4-2-3-1,4-2-3-1
22659,2012-01-22 00:00:00,4,1,4-2-3-1,4-3-3
22660,2012-01-22 00:00:00,1,4,4-2-3-1,4-3-3
22661,2012-01-23 00:00:00,3,0,4-2-3-1,4-2-3-1
22662,2012-01-21 00:00:00,1,1,4-4-2,4-2-3-1
22663,2012-01-22 00:00:00,1,1,4-2-3-1,4-1-4-1
22664,2012-01-21 00:00:00,1,2,4-2-3-1,4-2-2-2
22665,2012-01-21 00:00:00,3,0,4-2-3-1,4-2-3-1
22666,2012-01-22 00:00:00,0,0,4-3-3,4-2-3-1
22667,2012-01-22 00:00:00,0,1,4-2-3-1,4-2-3-1
22668,2011-10-26 00:00:00,2,2,4-2-3-1,4-3-3
22669,2011-10-27 00:00:00,1,0,4-2-3-1,4-3-3
22670,2011-10-26 00:00:00,1,2,4-2-3-1,4-2-3-1
22671,2011-10-26 00:00:00,3,2,4-2-3-1,4-2-3-1
22672,2011-10-27 00:00:00,3,0,4-2-3-1,4-2-3-1
22673,2011-10-26 00:00:00,3,0,4-2-3-1,4-4-2
22674,2011-10-25 00:00:00,2,2,4-2-3-1,4-4-2
22675,2011-10-26 00:00:00,0,1,4-2-3-1,4-2-3-1
22676,2011-10-26 00:00:00,2,0,4-2-3-1,4-2-3-1
22677,2011-10-25 00:00:00,0,1,4-2-3-1,4-3-3
22678,2011-10-30 00:00:00,2,0,4-3-3,4-2-3-1
22679,2011-10-30 00:00:00,1,0,4-2-3-1,4-3-3
22680,2011-10-30 00:00:00,1,1,4-2-3-1,4-2-3-1
22681,2011-10-29 00:00:00,0,1,5-4-1,4-2-3-1
22682,2011-10-30 00:00:00,3,1,4-2-3-1,4-2-3-1
22683,2011-10-29 00:00:00,2,0,4-2-3-1,4-2-3-1
22684,2011-10-31 00:00:00,1,2,4-2-3-1,4-2-3-1
22685,2011-10-29 00:00:00,3,1,4-2-3-1,4-2-3-1
22686,2011-10-30 00:00:00,2,1,4-2-3-1,4-2-3-1
22687,2011-10-29 00:00:00,5,0,4-3-3,4-3-3
22688,2011-11-06 00:00:00,4,0,4-2-3-1,4-2-3-1
22689,2011-11-06 00:00:00,0,0,4-2-3-1,4-1-2-1-2
22690,2011-11-06 00:00:00,3,2,4-2-3-1,4-4-2
22691,2011-11-06 00:00:00,0,0,4-2-3-1,4-2-3-1
22692,2011-11-05 00:00:00,0,0,4-2-3-1,4-2-3-1
22693,2011-11-05 00:00:00,0,2,4-2-3-1,4-4-2
22694,2011-11-05 00:00:00,0,0,4-3-3,4-2-3-1
22695,2011-11-06 00:00:00,2,2,4-2-3-1,4-3-3
22696,2011-11-06 00:00:00,7,1,4-2-3-1,4-4-2
22697,2011-11-06 00:00:00,2,2,4-2-3-1,4-2-3-1
22698,2011-11-20 00:00:00,0,0,4-4-2,4-2-3-1
22699,2011-12-07 00:00:00,2,2,4-2-3-1,4-2-3-1
22700,2011-11-20 00:00:00,3,2,4-2-3-1,4-2-3-1
22701,2011-11-19 00:00:00,1,0,4-2-3-1,4-3-3
22702,2011-11-20 00:00:00,1,2,4-4-2,5-4-1
22703,2011-11-19 00:00:00,2,3,4-2-3-1,4-3-3
22704,2011-11-21 00:00:00,1,3,4-2-3-1,4-2-2-2
22705,2011-11-19 00:00:00,4,0,4-3-3,4-2-3-1
22706,2011-11-20 00:00:00,0,0,4-3-3,4-2-3-1
22707,2011-11-20 00:00:00,2,1,4-2-3-1,4-2-3-1
22708,2011-11-27 00:00:00,1,2,4-2-3-1,4-3-3
22709,2011-11-27 00:00:00,2,1,4-2-2-2,4-2-3-1
22710,2011-11-27 00:00:00,4,0,4-2-3-1,4-2-3-1
22711,2011-11-27 00:00:00,2,3,4-3-3,4-2-3-1
22712,2011-11-27 00:00:00,0,1,4-2-3-1,4-2-3-1
22713,2011-11-26 00:00:00,4,1,4-2-3-1,4-2-3-1
22714,2011-11-28 00:00:00,2,1,4-2-1-3,4-2-3-1
22715,2011-11-27 00:00:00,0,1,4-2-3-1,4-2-3-1
22716,2011-11-26 00:00:00,1,2,4-2-3-1,4-2-3-1
22717,2011-11-26 00:00:00,1,0,4-2-3-1,4-3-3
22718,2011-12-04 00:00:00,3,1,4-2-3-1,4-2-3-1
22719,2011-12-03 00:00:00,1,0,4-2-3-1,4-2-3-1
22720,2011-12-05 00:00:00,3,0,4-1-4-1,4-2-3-1
22721,2011-12-03 00:00:00,2,1,4-2-3-1,4-2-3-1
22722,2011-12-03 00:00:00,5,0,3-4-3,4-1-4-1
22723,2011-12-04 00:00:00,2,1,4-2-3-1,4-1-4-1
22724,2011-12-04 00:00:00,1,1,4-2-3-1,4-2-3-1
22725,2011-12-03 00:00:00,0,3,4-2-3-1,4-2-3-1
22726,2011-12-04 00:00:00,3,2,4-3-3,4-2-3-1
22727,2011-12-04 00:00:00,1,0,4-2-3-1,4-2-3-1
22728,2011-12-11 00:00:00,1,1,4-4-2,4-3-3
22729,2011-12-11 00:00:00,0,1,4-2-3-1,4-4-2
22730,2011-12-11 00:00:00,1,3,4-2-3-1,4-2-3-1
22731,2011-12-11 00:00:00,1,1,4-4-2,4-2-3-1
22732,2011-12-11 00:00:00,1,0,4-2-3-1,4-2-3-1
22733,2011-12-11 00:00:00,4,2,4-3-1-2,4-2-3-1
22734,2011-12-10 00:00:00,1,0,4-2-3-1,4-2-3-1
22735,2011-12-10 00:00:00,2,1,4-4-2,4-2-3-1
22736,2011-12-11 00:00:00,1,1,4-1-4-1,4-2-3-1
22737,2011-12-10 00:00:00,1,3,4-2-3-1,4-3-3
22738,2011-12-17 00:00:00,1,2,4-2-3-1,4-2-3-1
22739,2011-12-18 00:00:00,0,0,4-2-3-1,4-2-3-1
22740,2011-12-18 00:00:00,2,1,4-2-3-1,4-2-3-1
22741,2011-12-18 00:00:00,0,2,4-3-3,4-3-3
22742,2011-12-17 00:00:00,2,6,4-2-3-1,4-2-3-1
22743,2011-12-18 00:00:00,2,0,4-2-3-1,4-4-2
22744,2011-12-17 00:00:00,2,1,4-2-3-1,4-2-3-1
22745,2011-11-29 00:00:00,4,0,4-3-3,4-2-3-1
22746,2011-12-18 00:00:00,2,1,4-3-3,4-2-3-1
22747,2011-12-17 00:00:00,1,2,4-4-2,4-2-2-2
22748,2012-01-08 00:00:00,0,0,4-2-3-1,4-3-3
22749,2012-01-07 00:00:00,0,0,4-2-3-1,4-2-3-1
22750,2012-01-07 00:00:00,5,1,4-2-3-1,4-2-3-1
22751,2012-01-08 00:00:00,2,1,4-2-3-1,4-2-3-1
22752,2012-01-08 00:00:00,1,1,4-2-3-1,4-3-3
22753,2012-01-08 00:00:00,2,0,4-4-2,4-2-3-1
